obd.time,obd.trip,obd.ecu,obd.temp,obd.rpm,obd.vss,obd.throttlepos,obd.map,obd.sparkadv,gps.lon,gps.lat,gps.alt,trip.tripid,
1334513539.187658,1.000000,0.000000,74.000000,812.000000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513540.187925,1.000000,0.000000,74.000000,977.750000,0.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513541.188164,1.000000,0.000000,74.000000,1562.000000,0.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513542.188407,1.000000,0.000000,74.000000,1543.500000,11.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513543.296450,1.000000,0.000000,75.000000,1085.500000,12.000000,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513544.296702,1.000000,0.000000,75.000000,1603.750000,13.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513545.296943,1.000000,0.000000,75.000000,1867.000000,16.000000,12.941176,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513546.297066,1.000000,0.000000,75.000000,1304.250000,18.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513547.297295,1.000000,0.000000,76.000000,1103.750000,19.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513548.297567,1.000000,0.000000,76.000000,963.000000,19.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513549.297821,1.000000,0.000000,76.000000,929.750000,16.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513550.298085,1.000000,0.000000,76.000000,767.000000,12.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513551.469919,1.000000,0.000000,77.000000,847.500000,6.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513552.470179,1.000000,0.000000,77.000000,1160.750000,5.000000,18.823530,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513553.470426,1.000000,0.000000,77.000000,1854.000000,11.000000,21.176470,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513554.470667,1.000000,0.000000,77.000000,2136.750000,17.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513555.470919,1.000000,0.000000,77.000000,2386.250000,21.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513556.471214,1.000000,0.000000,78.000000,2647.250000,24.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513557.471432,1.000000,0.000000,78.000000,2100.750000,27.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513558.471709,1.000000,0.000000,78.000000,2084.250000,29.000000,14.509804,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513559.625951,1.000000,0.000000,78.000000,1642.500000,28.000000,10.196078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513560.626031,1.000000,0.000000,78.000000,1511.000000,27.000000,14.509804,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513561.626298,1.000000,0.000000,78.000000,1655.250000,26.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513562.626574,1.000000,0.000000,79.000000,1737.500000,26.000000,11.372549,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513563.626804,1.000000,0.000000,79.000000,1292.500000,25.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513564.627076,1.000000,0.000000,79.000000,1147.000000,23.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513565.627194,1.000000,0.000000,80.000000,875.750000,17.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513566.627431,1.000000,0.000000,80.000000,666.250000,10.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513567.779593,1.000000,0.000000,80.000000,1802.000000,8.000000,21.960785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513568.779850,1.000000,0.000000,80.000000,2079.750000,14.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513569.780103,1.000000,0.000000,80.000000,2216.250000,18.000000,21.176470,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513570.780373,1.000000,0.000000,81.000000,2144.000000,20.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513571.780584,1.000000,0.000000,81.000000,1667.000000,22.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513572.780798,1.000000,0.000000,81.000000,1705.250000,23.000000,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513573.781003,1.000000,0.000000,82.000000,1369.250000,23.000000,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513574.781252,1.000000,0.000000,82.000000,1294.750000,23.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513575.917737,1.000000,0.000000,82.000000,1015.500000,22.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513576.917988,1.000000,0.000000,82.000000,1031.500000,19.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513577.918249,1.000000,0.000000,83.000000,977.250000,17.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513578.918486,1.000000,0.000000,83.000000,885.750000,14.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513579.918743,1.000000,0.000000,83.000000,816.750000,11.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513580.919005,1.000000,0.000000,83.000000,780.250000,6.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513581.919252,1.000000,0.000000,83.000000,772.000000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513582.919499,1.000000,0.000000,83.000000,672.250000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513584.062312,1.000000,0.000000,84.000000,657.250000,0.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513585.062554,1.000000,0.000000,84.000000,651.750000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513586.062813,1.000000,0.000000,84.000000,639.250000,0.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513587.063038,1.000000,0.000000,84.000000,631.750000,0.000000,27.843138,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513588.063211,1.000000,0.000000,84.000000,2109.000000,0.000000,24.313726,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513589.063448,1.000000,0.000000,84.000000,2212.250000,16.000000,24.705883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513590.063681,1.000000,0.000000,84.000000,2587.000000,22.000000,26.666666,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513591.063909,1.000000,0.000000,84.000000,3046.250000,28.000000,26.666666,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513592.193619,1.000000,0.000000,84.000000,2476.000000,33.000000,27.843138,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513593.193863,1.000000,0.000000,84.000000,2551.750000,37.000000,27.843138,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513594.194140,1.000000,0.000000,84.000000,2671.750000,41.000000,27.450981,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513595.194378,1.000000,0.000000,84.000000,2824.750000,45.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513596.194611,1.000000,0.000000,84.000000,2319.750000,48.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513597.194847,1.000000,0.000000,84.000000,2337.750000,50.000000,22.352942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513598.195116,1.000000,0.000000,84.000000,2234.000000,53.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513599.195260,1.000000,0.000000,84.000000,1899.000000,54.000000,18.039215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513600.347132,1.000000,0.000000,86.000000,1428.500000,56.000000,15.686275,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513601.347232,1.000000,0.000000,86.000000,1428.750000,57.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513602.347473,1.000000,0.000000,86.000000,1487.500000,58.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513603.347707,1.000000,0.000000,86.000000,1396.250000,57.000000,10.980392,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513604.347958,1.000000,0.000000,86.000000,1379.000000,57.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513605.348075,1.000000,0.000000,86.000000,1370.250000,57.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513606.348303,1.000000,0.000000,87.000000,1331.750000,57.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513607.350007,1.000000,0.000000,87.000000,1339.000000,57.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513608.470821,1.000000,0.000000,87.000000,1322.000000,56.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513609.471064,1.000000,0.000000,87.000000,1260.250000,52.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513610.471224,1.000000,0.000000,87.000000,1180.750000,49.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513611.471480,1.000000,0.000000,87.000000,1157.000000,48.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513612.471722,1.000000,0.000000,87.000000,1094.500000,47.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513613.471975,1.000000,0.000000,87.000000,1089.000000,45.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513614.472230,1.000000,0.000000,87.000000,802.750000,42.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513615.472520,1.000000,0.000000,87.000000,781.000000,37.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513616.623630,1.000000,0.000000,87.000000,889.750000,28.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513617.623892,1.000000,0.000000,87.000000,714.000000,19.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513618.624157,1.000000,0.000000,86.000000,631.500000,10.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513619.624394,1.000000,0.000000,86.000000,670.500000,5.000000,16.078432,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513620.624647,1.000000,0.000000,86.000000,1836.750000,7.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513621.624873,1.000000,0.000000,86.000000,2152.000000,17.000000,22.745098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513622.625108,1.000000,0.000000,86.000000,2645.500000,24.000000,22.745098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513623.625328,1.000000,0.000000,86.000000,2131.750000,29.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513624.779220,1.000000,0.000000,86.000000,2438.000000,35.000000,25.882353,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513625.779458,1.000000,0.000000,86.000000,2600.500000,40.000000,25.098040,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513626.779691,1.000000,0.000000,86.000000,2796.250000,45.000000,25.098040,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513627.779924,1.000000,0.000000,86.000000,2343.750000,49.000000,25.882353,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513628.780171,1.000000,0.000000,86.000000,2386.250000,53.000000,24.705883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513629.780406,1.000000,0.000000,86.000000,2304.750000,56.000000,24.705883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513630.780636,1.000000,0.000000,86.000000,2238.000000,59.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513631.780871,1.000000,0.000000,87.000000,2338.500000,62.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513632.928999,1.000000,0.000000,87.000000,1770.750000,63.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513633.929255,1.000000,0.000000,87.000000,1929.000000,65.000000,22.352942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513634.929378,1.000000,0.000000,87.000000,1735.500000,66.000000,21.176470,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513635.929665,1.000000,0.000000,87.000000,1640.750000,67.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513636.929957,1.000000,0.000000,87.000000,1634.250000,67.000000,16.862745,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513637.930196,1.000000,0.000000,87.000000,1647.500000,68.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513638.930437,1.000000,0.000000,88.000000,1694.500000,69.000000,19.215687,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513639.930675,1.000000,0.000000,88.000000,1709.750000,69.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513641.058149,1.000000,0.000000,88.000000,1738.000000,69.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513642.058438,1.000000,0.000000,88.000000,1746.500000,70.000000,19.607843,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513643.058680,1.000000,0.000000,88.000000,2041.250000,70.000000,21.960785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513644.058938,1.000000,0.000000,88.000000,1920.500000,71.000000,24.313726,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513645.059226,1.000000,0.000000,88.000000,2008.500000,72.000000,26.274509,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513646.059470,1.000000,0.000000,88.000000,2063.750000,73.000000,28.627451,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513647.059714,1.000000,0.000000,88.000000,2299.000000,74.000000,24.313726,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513648.059964,1.000000,0.000000,88.000000,1941.250000,75.000000,24.705883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513649.184734,1.000000,0.000000,90.000000,1875.250000,75.000000,20.392157,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513650.184973,1.000000,0.000000,90.000000,1906.250000,75.000000,15.294118,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513651.185184,1.000000,0.000000,90.000000,1855.500000,74.000000,18.039215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513652.185394,1.000000,0.000000,90.000000,1792.750000,74.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513653.185647,1.000000,0.000000,90.000000,1780.000000,73.000000,17.647058,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513654.185898,1.000000,0.000000,90.000000,1900.000000,74.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513655.186153,1.000000,0.000000,90.000000,1815.000000,74.000000,16.078432,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513656.186397,1.000000,0.000000,90.000000,1784.750000,73.000000,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513657.318452,1.000000,0.000000,90.000000,1745.250000,72.000000,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513658.318690,1.000000,0.000000,90.000000,1722.750000,71.000000,14.901960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513659.318937,1.000000,0.000000,90.000000,1711.500000,70.000000,17.647058,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513660.319167,1.000000,0.000000,90.000000,1701.000000,70.000000,14.509804,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513661.319222,1.000000,0.000000,90.000000,1694.500000,70.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513662.319485,1.000000,0.000000,90.000000,1698.750000,70.000000,13.725491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513663.319705,1.000000,0.000000,90.000000,1691.750000,70.000000,13.725491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513664.319936,1.000000,0.000000,90.000000,1680.000000,69.000000,11.372549,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513665.436406,1.000000,0.000000,90.000000,1659.500000,68.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513666.436629,1.000000,0.000000,90.000000,1590.250000,67.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513667.436849,1.000000,0.000000,90.000000,1548.500000,66.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513668.437131,1.000000,0.000000,90.000000,1516.750000,64.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513669.437396,1.000000,0.000000,90.000000,1481.250000,62.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513670.437645,1.000000,0.000000,90.000000,1435.250000,61.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513671.437902,1.000000,0.000000,90.000000,1369.250000,57.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513672.438126,1.000000,0.000000,90.000000,1238.000000,52.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513673.564009,1.000000,0.000000,90.000000,1110.500000,45.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513674.564246,1.000000,0.000000,90.000000,662.500000,37.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513675.564482,1.000000,0.000000,88.000000,731.250000,28.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513676.564716,1.000000,0.000000,88.000000,712.000000,20.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513677.564948,1.000000,0.000000,88.000000,650.000000,14.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513678.565208,1.000000,0.000000,88.000000,664.250000,12.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513679.565461,1.000000,0.000000,88.000000,709.000000,12.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513680.565672,1.000000,0.000000,88.000000,1174.500000,11.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513681.752793,1.000000,0.000000,88.000000,1989.250000,16.000000,18.823530,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513682.753030,1.000000,0.000000,88.000000,2265.000000,20.000000,19.607843,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513683.753273,1.000000,0.000000,88.000000,1935.250000,25.000000,20.392157,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513684.753498,1.000000,0.000000,88.000000,2135.500000,31.000000,25.098040,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513685.753741,1.000000,0.000000,88.000000,2498.250000,38.000000,27.058823,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513686.753998,1.000000,0.000000,88.000000,2882.250000,45.000000,30.196079,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513687.754221,1.000000,0.000000,88.000000,3206.250000,53.000000,30.980392,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513688.754451,1.000000,0.000000,88.000000,2667.000000,59.000000,35.294117,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513689.889873,1.000000,0.000000,88.000000,2871.250000,66.000000,41.960785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513690.890104,1.000000,0.000000,88.000000,2985.500000,71.000000,29.803921,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513691.890343,1.000000,0.000000,88.000000,2900.000000,75.000000,31.764706,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513692.890573,1.000000,0.000000,88.000000,2655.750000,78.000000,28.235294,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513693.890837,1.000000,0.000000,88.000000,2347.250000,81.000000,21.568628,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513694.891105,1.000000,0.000000,88.000000,2003.000000,83.000000,20.392157,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513695.891477,1.000000,0.000000,88.000000,2023.000000,84.000000,21.176470,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513696.891718,1.000000,0.000000,88.000000,2061.500000,85.000000,28.235294,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513698.010996,1.000000,0.000000,88.000000,2124.000000,89.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513699.011251,1.000000,0.000000,88.000000,2139.750000,89.000000,9.411765,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513700.011480,1.000000,0.000000,90.000000,2128.250000,88.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513701.011708,1.000000,0.000000,90.000000,2076.750000,89.000000,17.647058,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513702.011946,1.000000,0.000000,90.000000,2172.000000,90.000000,22.745098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513703.012225,1.000000,0.000000,90.000000,2220.000000,92.000000,24.705883,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513704.012452,1.000000,0.000000,90.000000,2260.250000,94.000000,16.078432,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513705.012709,1.000000,0.000000,90.000000,2284.250000,94.000000,10.196078,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513706.122761,1.000000,0.000000,90.000000,2278.750000,95.000000,14.509804,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513707.123016,1.000000,0.000000,90.000000,2283.000000,95.000000,13.725491,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513708.123236,1.000000,0.000000,90.000000,2304.000000,95.000000,13.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513709.123365,1.000000,0.000000,90.000000,2312.500000,96.000000,17.647058,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513710.123597,1.000000,0.000000,90.000000,2340.750000,97.000000,26.274509,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513711.123839,1.000000,0.000000,90.000000,2382.250000,99.000000,12.941176,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513712.124086,1.000000,0.000000,90.000000,2390.000000,99.000000,9.803922,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513713.124322,1.000000,0.000000,90.000000,2385.250000,99.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513714.246572,1.000000,0.000000,90.000000,2396.750000,99.000000,12.156863,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513715.246800,1.000000,0.000000,90.000000,2389.250000,99.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513716.247034,1.000000,0.000000,90.000000,2389.250000,99.000000,23.137255,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513717.247252,1.000000,0.000000,90.000000,2403.750000,99.000000,21.960785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513718.247482,1.000000,0.000000,88.000000,2413.000000,100.000000,22.352942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513719.247710,1.000000,0.000000,88.000000,2420.000000,100.000000,25.490196,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513720.247943,1.000000,0.000000,88.000000,2445.250000,101.000000,42.745098,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513721.248171,1.000000,0.000000,88.000000,2466.250000,102.000000,41.960785,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513722.400352,1.000000,0.000000,88.000000,2485.000000,103.000000,22.352942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513723.400615,1.000000,0.000000,88.000000,2480.750000,103.000000,19.215687,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513724.400847,1.000000,0.000000,88.000000,2458.000000,102.000000,19.607843,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513725.401117,1.000000,0.000000,88.000000,2441.250000,101.000000,22.352942,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513726.401349,1.000000,0.000000,88.000000,2437.250000,101.000000,27.058823,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513727.401588,1.000000,0.000000,88.000000,2446.750000,101.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513728.401820,1.000000,0.000000,90.000000,2438.000000,101.000000,28.235294,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513729.402055,1.000000,0.000000,90.000000,2448.500000,102.000000,29.019608,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513730.553764,1.000000,0.000000,90.000000,2468.500000,102.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513731.553997,1.000000,0.000000,90.000000,2462.000000,102.000000,14.901960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513732.554268,1.000000,0.000000,90.000000,2441.250000,101.000000,18.039215,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513733.554531,1.000000,0.000000,90.000000,2435.000000,101.000000,17.254902,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513734.554783,1.000000,0.000000,90.000000,2431.000000,101.000000,10.980392,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513735.555023,1.000000,0.000000,90.000000,2410.750000,100.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513736.555255,1.000000,0.000000,90.000000,2383.000000,99.000000,11.764706,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513737.555490,1.000000,0.000000,90.000000,2375.500000,99.000000,16.470589,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513738.668215,1.000000,0.000000,90.000000,2386.250000,99.000000,14.901960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513739.668435,1.000000,0.000000,90.000000,2385.250000,98.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
1334513740.668665,1.000000,0.000000,90.000000,2375.500000,98.000000,16.078432,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,
